unique_id,ds,y
NN3.094,1993-04-30,4905.0
NN3.094,1993-05-31,5160.0
NN3.094,1993-06-30,5140.0
NN3.094,1993-07-31,4090.0
NN3.094,1993-08-31,3450.0
NN3.094,1993-09-30,3020.0
NN3.094,1993-10-31,2900.0
NN3.094,1993-11-30,3270.0
NN3.094,1993-12-31,3430.0
NN3.094,1994-01-31,3100.0
NN3.094,1994-02-28,3065.0
NN3.094,1994-03-31,3095.0
NN3.094,1994-04-30,3400.0
NN3.094,1994-05-31,3795.0
NN3.094,1994-06-30,3725.0
NN3.094,1994-07-31,3355.0
NN3.094,1994-08-31,2970.0
NN3.094,1994-09-30,3240.0
NN3.094,1994-10-31,3415.0
NN3.094,1994-11-30,3655.0
NN3.094,1994-12-31,3785.0
NN3.094,1995-01-31,3665.0
NN3.094,1995-02-28,4040.0
NN3.094,1995-03-31,4010.0
NN3.094,1995-04-30,4005.0
NN3.094,1995-05-31,4065.0
NN3.094,1995-06-30,5120.0
NN3.094,1995-07-31,5775.0
NN3.094,1995-08-31,5670.0
NN3.094,1995-09-30,5640.0
NN3.094,1995-10-31,5720.0
NN3.094,1995-11-30,5210.0
NN3.094,1995-12-31,5320.0
NN3.094,1996-01-31,5650.0
NN3.094,1996-02-29,5435.0
NN3.094,1996-03-31,5580.0
NN3.094,1996-04-30,5345.0
NN3.094,1996-05-31,5555.0
NN3.094,1996-06-30,5155.0
NN3.094,1996-07-31,5120.0
NN3.094,1996-08-31,4740.0
NN3.094,1996-09-30,4735.0
NN3.094,1996-10-31,4590.0
NN3.094,1996-11-30,4795.0
NN3.094,1996-12-31,4710.0
NN3.094,1997-01-31,4695.0
NN3.094,1997-02-28,4845.0
NN3.094,1997-03-31,4960.0
NN3.094,1997-04-30,5440.0
NN3.094,1997-05-31,5675.0
NN3.094,1997-06-30,5820.0
NN3.094,1997-07-31,5630.0
NN3.094,1997-08-31,5010.0
NN3.094,1997-09-30,4745.0
NN3.094,1997-10-31,4540.0
NN3.094,1997-11-30,4495.0
NN3.094,1997-12-31,4670.0
NN3.094,1998-01-31,4685.0
NN3.094,1998-02-28,4765.0
NN3.094,1998-03-31,5095.0
NN3.094,1998-04-30,5100.0
NN3.094,1998-05-31,4920.0
NN3.094,1998-06-30,4765.0
NN3.094,1998-07-31,4510.0
NN3.094,1998-08-31,5020.0
NN3.094,1998-09-30,4870.0
NN3.094,1998-10-31,4855.0
NN3.094,1998-11-30,4875.0
NN3.094,1998-12-31,4775.0
NN3.094,1999-01-31,5040.0
NN3.094,1999-02-28,5110.0
NN3.094,1999-03-31,5445.0
NN3.094,1999-04-30,5145.0
NN3.094,1999-05-31,5230.0
NN3.094,1999-06-30,5350.0
NN3.094,1999-07-31,4820.0
NN3.094,1999-08-31,4415.0
NN3.095,1990-01-31,1860.0
NN3.095,1990-02-28,3880.0
NN3.095,1990-03-31,2660.0
NN3.095,1990-04-30,3080.0
NN3.095,1990-05-31,3300.0
NN3.095,1990-06-30,6300.0
NN3.095,1990-07-31,3140.0
NN3.095,1990-08-31,2940.0
NN3.095,1990-09-30,4940.0
NN3.095,1990-10-31,4240.0
NN3.095,1990-11-30,3360.0
NN3.095,1990-12-31,5400.0
NN3.095,1991-01-31,3280.0
NN3.095,1991-02-28,3780.0
NN3.095,1991-03-31,4400.0
NN3.095,1991-04-30,4520.0
NN3.095,1991-05-31,4820.0
NN3.095,1991-06-30,3040.0
NN3.095,1991-07-31,3940.0
NN3.095,1991-08-31,2820.0
NN3.095,1991-09-30,2860.0
NN3.095,1991-10-31,3860.0
NN3.095,1991-11-30,2900.0
NN3.095,1991-12-31,4960.0
NN3.095,1992-01-31,5300.0
NN3.095,1992-02-29,5060.0
NN3.095,1992-03-31,5300.0
NN3.095,1992-04-30,4700.0
NN3.095,1992-05-31,5300.0
NN3.095,1992-06-30,4900.0
NN3.095,1992-07-31,5840.0
NN3.095,1992-08-31,3800.0
NN3.095,1992-09-30,5240.0
NN3.095,1992-10-31,3720.0
NN3.095,1992-11-30,4300.0
NN3.095,1992-12-31,6620.0
NN3.095,1993-01-31,4840.0
NN3.095,1993-02-28,5560.0
NN3.095,1993-03-31,7340.0
NN3.095,1993-04-30,6240.0
NN3.095,1993-05-31,7200.0
NN3.095,1993-06-30,4500.0
NN3.095,1993-07-31,3360.0
NN3.095,1993-08-31,4100.0
NN3.095,1993-09-30,4260.0
NN3.095,1993-10-31,4820.0
NN3.095,1993-11-30,5280.0
NN3.095,1993-12-31,4160.0
NN3.095,1994-01-31,4340.0
NN3.095,1994-02-28,4680.0
NN3.095,1994-03-31,3620.0
NN3.095,1994-04-30,4420.0
NN3.095,1994-05-31,6000.0
NN3.095,1994-06-30,4880.0
NN3.095,1994-07-31,3360.0
NN3.095,1994-08-31,7340.0
NN3.095,1994-09-30,2900.0
NN3.095,1994-10-31,3920.0
NN3.095,1994-11-30,1800.0
NN3.095,1994-12-31,2780.0
NN3.095,1995-01-31,2180.0
NN3.095,1995-02-28,2860.0
NN3.095,1995-03-31,4440.0
NN3.095,1995-04-30,4040.0
NN3.095,1995-05-31,3980.0
NN3.095,1995-06-30,4980.0
NN3.095,1995-07-31,3260.0
NN3.095,1995-08-31,4420.0
NN3.095,1995-09-30,5660.0
NN3.095,1995-10-31,4180.0
NN3.095,1995-11-30,3420.0
NN3.095,1995-12-31,3260.0
NN3.095,1996-01-31,2720.0
NN3.095,1996-02-29,2000.0
NN3.095,1996-03-31,4200.0
NN3.095,1996-04-30,3920.0
NN3.095,1996-05-31,3820.0
NN3.095,1996-06-30,3920.0
NN3.095,1996-07-31,2840.0
NN3.095,1996-08-31,3480.0
NN3.095,1996-09-30,5140.0
NN3.095,1996-10-31,3000.0
NN3.095,1996-11-30,3120.0
NN3.095,1996-12-31,2780.0
NN3.095,1997-01-31,2140.0
NN3.095,1997-02-28,2640.0
NN3.095,1997-03-31,3720.0
NN3.095,1997-04-30,2860.0
NN3.095,1997-05-31,3220.0
NN3.095,1997-06-30,2680.0
NN3.095,1997-07-31,3040.0
NN3.095,1997-08-31,3440.0
NN3.095,1997-09-30,4440.0
NN3.095,1997-10-31,3780.0
NN3.095,1997-11-30,2640.0
NN3.095,1997-12-31,2560.0
NN3.095,1998-01-31,2520.0
NN3.095,1998-02-28,1480.0
NN3.095,1998-03-31,2260.0
NN3.095,1998-04-30,1880.0
NN3.095,1998-05-31,1920.0
NN3.095,1998-06-30,4080.0
NN3.095,1998-07-31,5480.0
NN3.095,1998-08-31,7060.0
NN3.095,1998-09-30,7580.0
NN3.095,1998-10-31,5120.0
NN3.095,1998-11-30,4040.0
NN3.095,1998-12-31,2940.0
NN3.095,1999-01-31,3120.0
NN3.095,1999-02-28,3720.0
NN3.095,1999-03-31,3320.0
NN3.095,1999-04-30,3620.0
NN3.095,1999-05-31,5080.0
NN3.095,1999-06-30,2300.0
NN3.095,1999-07-31,5280.0
NN3.095,1999-08-31,4300.0
NN3.095,1999-09-30,3980.0
NN3.095,1999-10-31,5040.0
NN3.095,1999-11-30,4700.0
NN3.095,1999-12-31,3160.0
NN3.095,2000-01-31,3720.0
NN3.095,2000-02-29,2720.0
NN3.095,2000-03-31,3720.0
NN3.095,2000-04-30,3020.0
NN3.095,2000-05-31,4400.0
NN3.095,2000-06-30,2520.0
NN3.096,1990-01-31,1640.0
NN3.096,1990-02-28,3490.0
NN3.096,1990-03-31,4025.0
NN3.096,1990-04-30,5790.0
NN3.096,1990-05-31,5210.0
NN3.096,1990-06-30,6110.0
NN3.096,1990-07-31,3795.0
NN3.096,1990-08-31,4865.0
NN3.096,1990-09-30,4450.0
NN3.096,1990-10-31,3415.0
NN3.096,1990-11-30,810.0
NN3.096,1990-12-31,1100.0
NN3.096,1991-01-31,865.0
NN3.096,1991-02-28,2640.0
NN3.096,1991-03-31,2640.0
NN3.096,1991-04-30,1705.0
NN3.096,1991-05-31,6100.0
NN3.096,1991-06-30,3915.0
NN3.096,1991-07-31,3785.0
NN3.096,1991-08-31,5645.0
NN3.096,1991-09-30,5030.0
NN3.096,1991-10-31,2775.0
NN3.096,1991-11-30,1910.0
NN3.096,1991-12-31,4470.0
NN3.096,1992-01-31,2310.0
NN3.096,1992-02-29,2950.0
NN3.096,1992-03-31,6155.0
NN3.096,1992-04-30,1965.0
NN3.096,1992-05-31,2080.0
NN3.096,1992-06-30,3640.0
NN3.096,1992-07-31,2030.0
NN3.096,1992-08-31,4845.0
NN3.096,1992-09-30,3165.0
NN3.096,1992-10-31,2345.0
NN3.096,1992-11-30,1185.0
NN3.096,1992-12-31,1380.0
NN3.096,1993-01-31,2225.0
NN3.096,1993-02-28,4300.0
NN3.096,1993-03-31,5080.0
NN3.096,1993-04-30,6650.0
NN3.096,1993-05-31,3910.0
NN3.096,1993-06-30,5330.0
NN3.096,1993-07-31,2240.0
NN3.096,1993-08-31,3220.0
NN3.096,1993-09-30,1640.0
NN3.096,1993-10-31,645.0
NN3.096,1993-11-30,265.0
NN3.096,1993-12-31,415.0
NN3.096,1994-01-31,1370.0
NN3.096,1994-02-28,4910.0
NN3.096,1994-03-31,5300.0
NN3.096,1994-04-30,6480.0
NN3.096,1994-05-31,3990.0
NN3.096,1994-06-30,2140.0
NN3.096,1994-07-31,800.0
NN3.096,1994-08-31,2710.0
NN3.096,1994-09-30,1585.0
NN3.096,1994-10-31,1345.0
NN3.096,1994-11-30,1870.0
NN3.096,1994-12-31,420.0
NN3.096,1995-01-31,3600.0
NN3.096,1995-02-28,8470.0
NN3.096,1995-03-31,6105.0
NN3.096,1995-04-30,9650.0
NN3.096,1995-05-31,7240.0
NN3.096,1995-06-30,9460.0
NN3.096,1995-07-31,7470.0
NN3.096,1995-08-31,7020.0
NN3.096,1995-09-30,8210.0
NN3.096,1995-10-31,7870.0
NN3.096,1995-11-30,2545.0
NN3.096,1995-12-31,895.0
NN3.096,1996-01-31,1880.0
NN3.096,1996-02-29,2005.0
NN3.096,1996-03-31,6445.0
NN3.096,1996-04-30,6355.0
NN3.096,1996-05-31,7285.0
NN3.096,1996-06-30,5570.0
NN3.096,1996-07-31,3890.0
NN3.096,1996-08-31,645.0
NN3.096,1996-09-30,980.0
NN3.096,1996-10-31,2545.0
NN3.096,1996-11-30,275.0
NN3.096,1996-12-31,505.0
NN3.096,1997-01-31,315.0
NN3.096,1997-02-28,5480.0
NN3.096,1997-03-31,4210.0
NN3.096,1997-04-30,6030.0
NN3.096,1997-05-31,3510.0
NN3.096,1997-06-30,1570.0
NN3.096,1997-07-31,1930.0
NN3.096,1997-08-31,865.0
NN3.096,1997-09-30,300.0
NN3.096,1997-10-31,295.0
NN3.096,1997-11-30,2445.0
NN3.096,1997-12-31,5825.0
NN3.096,1998-01-31,3115.0
NN3.096,1998-02-28,5245.0
NN3.096,1998-03-31,4925.0
NN3.096,1998-04-30,5730.0
NN3.096,1998-05-31,2015.0
NN3.096,1998-06-30,4740.0
NN3.096,1998-07-31,4635.0
NN3.096,1998-08-31,6330.0
NN3.096,1998-09-30,4135.0
NN3.096,1998-10-31,5765.0
NN3.096,1998-11-30,2135.0
NN3.096,1998-12-31,5080.0
NN3.096,1999-01-31,6350.0
NN3.096,1999-02-28,3420.0
NN3.096,1999-03-31,5480.0
NN3.096,1999-04-30,6470.0
NN3.096,1999-05-31,6475.0
NN3.096,1999-06-30,5065.0
NN3.096,1999-07-31,5970.0
NN3.096,1999-08-31,4315.0
NN3.096,1999-09-30,3465.0
NN3.096,1999-10-31,2450.0
NN3.096,1999-11-30,6300.0
NN3.096,1999-12-31,4035.0
NN3.096,2000-01-31,6935.0
NN3.096,2000-02-29,2005.0
NN3.096,2000-03-31,620.0
NN3.096,2000-04-30,1775.0
NN3.096,2000-05-31,1885.0
NN3.096,2000-06-30,6670.0
NN3.097,1990-01-31,4093.0
NN3.097,1990-02-28,5802.0
NN3.097,1990-03-31,8459.0
NN3.097,1990-04-30,7008.0
NN3.097,1990-05-31,7948.0
NN3.097,1990-06-30,3758.0
NN3.097,1990-07-31,5961.0
NN3.097,1990-08-31,6254.0
NN3.097,1990-09-30,4259.0
NN3.097,1990-10-31,5671.0
NN3.097,1990-11-30,4027.0
NN3.097,1990-12-31,5594.0
NN3.097,1991-01-31,6712.0
NN3.097,1991-02-28,4794.0
NN3.097,1991-03-31,7069.0
NN3.097,1991-04-30,6270.0
NN3.097,1991-05-31,6149.0
NN3.097,1991-06-30,6510.0
NN3.097,1991-07-31,6060.0
NN3.097,1991-08-31,6717.0
NN3.097,1991-09-30,7185.0
NN3.097,1991-10-31,7707.0
NN3.097,1991-11-30,7000.0
NN3.097,1991-12-31,7066.0
NN3.097,1992-01-31,8504.0
NN3.097,1992-02-29,7966.0
NN3.097,1992-03-31,7918.0
NN3.097,1992-04-30,8392.0
NN3.097,1992-05-31,7199.0
NN3.097,1992-06-30,7466.0
NN3.097,1992-07-31,6395.0
NN3.097,1992-08-31,5390.0
NN3.097,1992-09-30,5384.0
NN3.097,1992-10-31,6473.0
NN3.097,1992-11-30,5500.0
NN3.097,1992-12-31,7228.0
NN3.097,1993-01-31,5847.0
NN3.097,1993-02-28,8325.0
NN3.097,1993-03-31,6666.0
NN3.097,1993-04-30,8718.0
NN3.097,1993-05-31,8614.0
NN3.097,1993-06-30,8045.0
NN3.097,1993-07-31,6616.0
NN3.097,1993-08-31,8676.0
NN3.097,1993-09-30,5990.0
NN3.097,1993-10-31,7192.0
NN3.097,1993-11-30,6111.0
NN3.097,1993-12-31,5498.0
NN3.097,1994-01-31,6829.0
NN3.097,1994-02-28,7014.0
NN3.097,1994-03-31,6254.0
NN3.097,1994-04-30,5977.0
NN3.097,1994-05-31,7492.0
NN3.097,1994-06-30,6490.0
NN3.097,1994-07-31,6480.0
NN3.097,1994-08-31,7075.0
NN3.097,1994-09-30,7904.0
NN3.097,1994-10-31,7351.0
NN3.097,1994-11-30,8265.0
NN3.097,1994-12-31,5700.0
NN3.097,1995-01-31,6236.0
NN3.097,1995-02-28,6846.0
NN3.097,1995-03-31,6427.0
NN3.097,1995-04-30,7166.0
NN3.097,1995-05-31,7266.0
NN3.097,1995-06-30,4958.0
NN3.097,1995-07-31,5515.0
NN3.097,1995-08-31,5328.0
NN3.097,1995-09-30,6815.0
NN3.097,1995-10-31,7498.0
NN3.097,1995-11-30,6169.0
NN3.097,1995-12-31,7090.0
NN3.097,1996-01-31,7076.0
NN3.097,1996-02-29,7238.0
NN3.097,1996-03-31,9178.0
NN3.097,1996-04-30,8179.0
NN3.097,1996-05-31,7959.0
NN3.097,1996-06-30,5807.0
NN3.097,1996-07-31,10109.0
NN3.097,1996-08-31,5454.0
NN3.097,1996-09-30,6427.0
NN3.097,1996-10-31,9501.0
NN3.097,1996-11-30,5618.0
NN3.097,1996-12-31,5708.0
NN3.097,1997-01-31,7365.0
NN3.097,1997-02-28,6285.0
NN3.097,1997-03-31,7027.0
NN3.097,1997-04-30,6052.0
NN3.097,1997-05-31,6957.0
NN3.097,1997-06-30,6828.0
NN3.097,1997-07-31,7070.0
NN3.097,1997-08-31,5781.0
NN3.097,1997-09-30,6778.0
NN3.097,1997-10-31,6749.0
NN3.097,1997-11-30,6194.0
NN3.097,1997-12-31,6120.0
NN3.097,1998-01-31,7676.0
NN3.097,1998-02-28,5996.0
NN3.097,1998-03-31,9852.0
NN3.097,1998-04-30,8619.0
NN3.097,1998-05-31,7143.0
NN3.097,1998-06-30,6790.0
NN3.097,1998-07-31,8950.0
NN3.097,1998-08-31,6634.0
NN3.097,1998-09-30,8215.0
NN3.097,1998-10-31,6742.0
NN3.097,1998-11-30,6788.0
NN3.097,1998-12-31,6389.0
NN3.097,1999-01-31,6897.0
NN3.097,1999-02-28,6575.0
NN3.097,1999-03-31,8995.0
NN3.097,1999-04-30,6638.0
NN3.097,1999-05-31,7636.0
NN3.097,1999-06-30,5634.0
NN3.097,1999-07-31,5823.0
NN3.097,1999-08-31,6141.0
NN3.097,1999-09-30,5083.0
NN3.097,1999-10-31,7062.0
NN3.097,1999-11-30,5698.0
NN3.097,1999-12-31,5207.0
NN3.097,2000-01-31,6521.0
NN3.097,2000-02-29,7167.0
NN3.097,2000-03-31,8060.0
NN3.097,2000-04-30,9055.0
NN3.097,2000-05-31,8435.0
NN3.097,2000-06-30,8793.0
NN3.098,1990-01-31,3527.7
NN3.098,1990-02-28,3670.5
NN3.098,1990-03-31,3779.4
NN3.098,1990-04-30,3968.1
NN3.098,1990-05-31,4279.2
NN3.098,1990-06-30,4036.2
NN3.098,1990-07-31,4787.7
NN3.098,1990-08-31,3814.5
NN3.098,1990-09-30,3640.8
NN3.098,1990-10-31,4361.1
NN3.098,1990-11-30,2922.0
NN3.098,1990-12-31,2932.2
NN3.098,1991-01-31,5833.2
NN3.098,1991-02-28,4254.6
NN3.098,1991-03-31,3935.1
NN3.098,1991-04-30,4092.0
NN3.098,1991-05-31,4825.8
NN3.098,1991-06-30,3546.0
NN3.098,1991-07-31,3878.1
NN3.098,1991-08-31,4458.9
NN3.098,1991-09-30,4367.4
NN3.098,1991-10-31,5330.7
NN3.098,1991-11-30,3543.9
NN3.098,1991-12-31,3263.1
NN3.098,1992-01-31,3991.5
NN3.098,1992-02-29,4662.3
NN3.098,1992-03-31,5263.2
NN3.098,1992-04-30,4946.7
NN3.098,1992-05-31,3673.5
NN3.098,1992-06-30,5566.8
NN3.098,1992-07-31,3494.7
NN3.098,1992-08-31,3411.9
NN3.098,1992-09-30,3693.6
NN3.098,1992-10-31,4462.5
NN3.098,1992-11-30,3546.0
NN3.098,1992-12-31,3040.2
NN3.098,1993-01-31,4623.0
NN3.098,1993-02-28,6024.6
NN3.098,1993-03-31,4320.9
NN3.098,1993-04-30,3303.0
NN3.098,1993-05-31,3918.6
NN3.098,1993-06-30,3040.8
NN3.098,1993-07-31,3017.1
NN3.098,1993-08-31,4375.2
NN3.098,1993-09-30,4405.2
NN3.098,1993-10-31,3795.0
NN3.098,1993-11-30,3122.4
NN3.098,1993-12-31,1764.9
NN3.098,1994-01-31,4254.3
NN3.098,1994-02-28,2256.0
NN3.098,1994-03-31,2775.0
NN3.098,1994-04-30,3083.4
NN3.098,1994-05-31,3377.4
NN3.098,1994-06-30,3403.5
NN3.098,1994-07-31,2412.0
NN3.098,1994-08-31,5702.1
NN3.098,1994-09-30,3475.5
NN3.098,1994-10-31,3947.1
NN3.098,1994-11-30,3963.3
NN3.098,1994-12-31,1593.9
NN3.098,1995-01-31,3252.0
NN3.098,1995-02-28,2662.5
NN3.098,1995-03-31,3131.7
NN3.098,1995-04-30,4077.6
NN3.098,1995-05-31,3324.0
NN3.098,1995-06-30,3035.4
NN3.098,1995-07-31,3889.5
NN3.098,1995-08-31,3696.0
NN3.098,1995-09-30,2920.5
NN3.098,1995-10-31,4895.4
NN3.098,1995-11-30,5159.4
NN3.098,1995-12-31,3081.6
NN3.098,1996-01-31,4053.3
NN3.098,1996-02-29,5935.5
NN3.098,1996-03-31,5443.8
NN3.098,1996-04-30,3768.0
NN3.098,1996-05-31,3581.7
NN3.098,1996-06-30,3120.0
NN3.098,1996-07-31,6743.7
NN3.098,1996-08-31,5019.6
NN3.098,1996-09-30,4515.6
NN3.098,1996-10-31,4618.2
NN3.098,1996-11-30,5284.8
NN3.098,1996-12-31,3585.3
NN3.098,1997-01-31,4396.8
NN3.098,1997-02-28,5843.4
NN3.098,1997-03-31,3674.1
NN3.098,1997-04-30,4451.1
NN3.098,1997-05-31,4682.4
NN3.098,1997-06-30,4595.7
NN3.098,1997-07-31,4741.5
NN3.098,1997-08-31,6387.6
NN3.098,1997-09-30,4575.6
NN3.098,1997-10-31,4124.7
NN3.098,1997-11-30,6502.2
NN3.098,1997-12-31,4575.6
NN3.098,1998-01-31,4423.5
NN3.098,1998-02-28,3588.9
NN3.098,1998-03-31,5468.1
NN3.098,1998-04-30,6467.1
NN3.098,1998-05-31,5796.9
NN3.098,1998-06-30,4087.8
NN3.098,1998-07-31,5544.0
NN3.098,1998-08-31,6220.8
NN3.098,1998-09-30,5374.8
NN3.098,1998-10-31,6025.5
NN3.098,1998-11-30,5702.4
NN3.098,1998-12-31,3577.2
NN3.098,1999-01-31,4304.7
NN3.098,1999-02-28,6856.2
NN3.098,1999-03-31,6188.1
NN3.098,1999-04-30,3372.3
NN3.098,1999-05-31,6837.9
NN3.098,1999-06-30,5174.7
NN3.098,1999-07-31,7304.4
NN3.098,1999-08-31,6509.1
NN3.098,1999-09-30,4132.8
NN3.098,1999-10-31,5570.4
NN3.098,1999-11-30,5899.2
NN3.098,1999-12-31,4509.0
NN3.098,2000-01-31,4540.8
NN3.098,2000-02-29,3944.1
NN3.098,2000-03-31,5496.3
NN3.098,2000-04-30,5983.2
NN3.098,2000-05-31,5459.7
NN3.098,2000-06-30,5628.6
NN3.099,1990-01-31,3125.0
NN3.099,1990-02-28,1860.0
NN3.099,1990-03-31,2815.0
NN3.099,1990-04-30,2820.0
NN3.099,1990-05-31,3440.0
NN3.099,1990-06-30,4025.0
NN3.099,1990-07-31,2810.0
NN3.099,1990-08-31,3120.0
NN3.099,1990-09-30,3600.0
NN3.099,1990-10-31,2875.0
NN3.099,1990-11-30,3355.0
NN3.099,1990-12-31,3755.0
NN3.099,1991-01-31,3130.0
NN3.099,1991-02-28,3315.0
NN3.099,1991-03-31,3415.0
NN3.099,1991-04-30,3030.0
NN3.099,1991-05-31,4495.0
NN3.099,1991-06-30,4770.0
NN3.099,1991-07-31,4785.0
NN3.099,1991-08-31,4260.0
NN3.099,1991-09-30,3510.0
NN3.099,1991-10-31,4620.0
NN3.099,1991-11-30,4040.0
NN3.099,1991-12-31,4130.0
NN3.099,1992-01-31,3415.0
NN3.099,1992-02-29,3485.0
NN3.099,1992-03-31,3780.0
NN3.099,1992-04-30,4065.0
NN3.099,1992-05-31,3470.0
NN3.099,1992-06-30,4425.0
NN3.099,1992-07-31,4280.0
NN3.099,1992-08-31,6335.0
NN3.099,1992-09-30,3345.0
NN3.099,1992-10-31,3825.0
NN3.099,1992-11-30,4920.0
NN3.099,1992-12-31,4340.0
NN3.099,1993-01-31,6600.0
NN3.099,1993-02-28,4460.0
NN3.099,1993-03-31,5925.0
NN3.099,1993-04-30,5315.0
NN3.099,1993-05-31,4800.0
NN3.099,1993-06-30,4490.0
NN3.099,1993-07-31,4015.0
NN3.099,1993-08-31,5055.0
NN3.099,1993-09-30,3760.0
NN3.099,1993-10-31,4820.0
NN3.099,1993-11-30,3515.0
NN3.099,1993-12-31,5770.0
NN3.099,1994-01-31,3655.0
NN3.099,1994-02-28,3640.0
NN3.099,1994-03-31,3990.0
NN3.099,1994-04-30,4500.0
NN3.099,1994-05-31,3190.0
NN3.099,1994-06-30,6290.0
NN3.099,1994-07-31,5365.0
NN3.099,1994-08-31,4310.0
NN3.099,1994-09-30,3895.0
NN3.099,1994-10-31,4045.0
NN3.099,1994-11-30,3910.0
NN3.099,1994-12-31,5045.0
NN3.099,1995-01-31,3245.0
NN3.099,1995-02-28,3150.0
NN3.099,1995-03-31,3620.0
NN3.099,1995-04-30,4515.0
NN3.099,1995-05-31,5030.0
NN3.099,1995-06-30,6440.0
NN3.099,1995-07-31,4075.0
NN3.099,1995-08-31,3995.0
NN3.099,1995-09-30,4675.0
NN3.099,1995-10-31,2895.0
NN3.099,1995-11-30,4030.0
NN3.099,1995-12-31,4820.0
NN3.099,1996-01-31,9435.0
NN3.099,1996-02-29,3840.0
NN3.099,1996-03-31,5530.0
NN3.099,1996-04-30,3925.0
NN3.099,1996-05-31,5630.0
NN3.099,1996-06-30,6300.0
NN3.099,1996-07-31,5505.0
NN3.099,1996-08-31,6165.0
NN3.099,1996-09-30,3770.0
NN3.099,1996-10-31,5270.0
NN3.099,1996-11-30,4940.0
NN3.099,1996-12-31,6090.0
NN3.099,1997-01-31,5585.0
NN3.099,1997-02-28,5685.0
NN3.099,1997-03-31,5225.0
NN3.099,1997-04-30,6370.0
NN3.099,1997-05-31,5965.0
NN3.099,1997-06-30,5820.0
NN3.099,1997-07-31,5430.0
NN3.099,1997-08-31,5160.0
NN3.099,1997-09-30,3960.0
NN3.099,1997-10-31,6160.0
NN3.099,1997-11-30,4340.0
NN3.099,1997-12-31,4130.0
NN3.099,1998-01-31,3660.0
NN3.099,1998-02-28,4255.0
NN3.099,1998-03-31,4315.0
NN3.099,1998-04-30,4310.0
NN3.099,1998-05-31,6260.0
NN3.099,1998-06-30,6300.0
NN3.099,1998-07-31,4285.0
NN3.099,1998-08-31,3615.0
NN3.099,1998-09-30,2925.0
NN3.099,1998-10-31,3340.0
NN3.099,1998-11-30,4865.0
NN3.099,1998-12-31,3380.0
NN3.099,1999-01-31,3895.0
NN3.099,1999-02-28,4585.0
NN3.099,1999-03-31,3720.0
NN3.099,1999-04-30,3535.0
NN3.099,1999-05-31,4845.0
NN3.099,1999-06-30,3875.0
NN3.099,1999-07-31,4685.0
NN3.100,1990-01-31,3765.0
NN3.100,1990-02-28,3680.0
NN3.100,1990-03-31,3265.0
NN3.100,1990-04-30,2950.0
NN3.100,1990-05-31,2975.0
NN3.100,1990-06-30,3225.0
NN3.100,1990-07-31,3270.0
NN3.100,1990-08-31,3425.0
NN3.100,1990-09-30,3575.0
NN3.100,1990-10-31,3455.0
NN3.100,1990-11-30,3335.0
NN3.100,1990-12-31,3725.0
NN3.100,1991-01-31,3895.0
NN3.100,1991-02-28,4145.0
NN3.100,1991-03-31,4490.0
NN3.100,1991-04-30,4280.0
NN3.100,1991-05-31,3785.0
NN3.100,1991-06-30,3295.0
NN3.100,1991-07-31,3290.0
NN3.100,1991-08-31,3530.0
NN3.100,1991-09-30,4345.0
NN3.100,1991-10-31,4340.0
NN3.100,1991-11-30,4950.0
NN3.100,1991-12-31,5395.0
NN3.100,1992-01-31,4895.0
NN3.100,1992-02-29,4255.0
NN3.100,1992-03-31,3910.0
NN3.100,1992-04-30,3895.0
NN3.100,1992-05-31,3910.0
NN3.100,1992-06-30,3300.0
NN3.100,1992-07-31,3780.0
NN3.100,1992-08-31,3830.0
NN3.100,1992-09-30,3505.0
NN3.100,1992-10-31,3505.0
NN3.100,1992-11-30,3440.0
NN3.100,1992-12-31,3065.0
NN3.100,1993-01-31,3085.0
NN3.100,1993-02-28,3240.0
NN3.100,1993-03-31,2930.0
NN3.100,1993-04-30,2900.0
NN3.100,1993-05-31,2375.0
NN3.100,1993-06-30,2875.0
NN3.100,1993-07-31,3575.0
NN3.100,1993-08-31,3725.0
NN3.100,1993-09-30,3600.0
NN3.100,1993-10-31,3695.0
NN3.100,1993-11-30,3245.0
NN3.100,1993-12-31,3700.0
NN3.100,1994-01-31,3350.0
NN3.100,1994-02-28,2670.0
NN3.100,1994-03-31,2960.0
NN3.100,1994-04-30,2830.0
NN3.100,1994-05-31,2825.0
NN3.100,1994-06-30,2920.0
NN3.100,1994-07-31,2930.0
NN3.100,1994-08-31,3385.0
NN3.100,1994-09-30,3350.0
NN3.100,1994-10-31,3485.0
NN3.100,1994-11-30,3140.0
NN3.100,1994-12-31,2960.0
NN3.100,1995-01-31,2850.0
NN3.100,1995-02-28,2995.0
NN3.100,1995-03-31,2695.0
NN3.100,1995-04-30,2950.0
NN3.100,1995-05-31,2890.0
NN3.100,1995-06-30,3040.0
NN3.100,1995-07-31,2945.0
NN3.100,1995-08-31,3650.0
NN3.100,1995-09-30,3995.0
NN3.100,1995-10-31,3540.0
NN3.100,1995-11-30,3435.0
NN3.100,1995-12-31,3345.0
NN3.100,1996-01-31,3005.0
NN3.100,1996-02-29,2760.0
NN3.100,1996-03-31,2890.0
NN3.100,1996-04-30,2745.0
NN3.100,1996-05-31,3180.0
NN3.100,1996-06-30,3365.0
NN3.100,1996-07-31,3660.0
NN3.100,1996-08-31,3890.0
NN3.100,1996-09-30,3685.0
NN3.100,1996-10-31,4150.0
